02-01,02-02,02-03,02-04,02-05,02-06,02-07
153,5555696686714060,80421008,False,2025-03-16 09:01:36,savings,150000000
211,2062037358301112,269690880,True,2025-04-26 11:01:36,debit,150000000
78,9474329238588477,276345117,True,2025-03-08 05:01:36,debit,150000000
430,0408782962188315,175458167,True,2025-03-24 20:01:36,debit,150000000
281,6473302799021748,14022226,False,2025-03-08 01:01:36,savings,150000000
333,9688904495622913,105049069,False,2025-04-03 20:01:36,savings,150000000
460,9936383030136158,193350063,True,2025-04-25 08:01:36,debit,150000000
457,2274659895404467,128552450,False,2025-03-06 03:01:36,savings,150000000
380,5660974881326276,135448200,False,2025-04-25 10:01:36,savings,150000000
72,5402985568024781,264685692,True,2025-04-02 00:01:36,credit,150000000
108,4041357215419169,183826018,True,2025-04-02 12:01:36,debit,150000000
332,6200026517164873,42272587,False,2025-03-18 17:01:36,debit,150000000
497,5528840486829477,135277751,False,2025-03-10 15:01:36,debit,150000000
500,6905451188393993,285348685,True,2025-04-18 03:01:36,savings,150000000
254,1748131262592183,213062607,True,2025-03-20 09:01:36,savings,150000000
465,7128640818500506,47386121,False,2025-04-22 16:01:36,savings,150000000
215,2047518692130931,74481669,False,2025-04-12 03:01:36,credit,150000000
256,5410275572983602,124284353,False,2025-04-27 13:01:36,credit,150000000
325,6183863824119482,160656019,True,2025-04-08 23:01:36,credit,150000000
119,1684440183710903,44259375,False,2025-04-15 13:01:36,savings,150000000
123,1202882762191772,190761669,True,2025-04-22 04:01:36,credit,150000000
308,8297260327716204,211015623,True,2025-04-16 10:01:36,credit,150000000
184,9923062405717946,272579526,True,2025-03-11 15:01:36,savings,150000000
257,5862806732213553,201460558,True,2025-04-25 12:01:36,credit,150000000
217,2694722455609127,205244403,True,2025-03-18 15:01:36,credit,150000000
125,1701297983746232,269980973,True,2025-03-09 05:01:36,credit,150000000
448,5941752697673993,37168509,False,2025-04-11 09:01:36,savings,150000000
241,3372356585701459,111937108,False,2025-03-25 14:01:36,credit,150000000
469,9222152633116297,30141082,False,2025-03-14 21:01:36,credit,150000000
74,9721475150762768,230369167,True,2025-05-04 12:01:36,savings,150000000
375,1997261703225171,282726725,True,2025-04-15 13:01:36,savings,150000000
74,8913082444656514,135490254,False,2025-04-11 15:01:36,savings,150000000
17,0082708383450589,214720010,True,2025-03-06 23:01:36,credit,150000000
222,7378562168667221,6522081,False,2025-04-16 13:01:36,credit,150000000
361,2345627763017318,203068464,True,2025-03-28 00:01:36,savings,150000000
392,2119134691579547,90847059,False,2025-03-07 11:01:36,debit,150000000
358,6631916893315244,152044778,True,2025-04-20 13:01:36,savings,150000000
106,3915635588717323,183417168,True,2025-03-17 08:01:36,savings,150000000
334,6086845268970150,105538374,False,2025-03-26 10:01:36,credit,150000000
290,0200928865039493,212920572,True,2025-03-07 09:01:36,debit,150000000
491,2447980228592291,149561862,False,2025-04-10 00:01:36,savings,150000000
2,4684430543608127,236066567,True,2025-04-26 16:01:36,debit,150000000
387,7499893856433335,238702234,True,2025-05-01 18:01:36,debit,150000000
147,4032487460689632,81340404,False,2025-03-25 18:01:36,credit,150000000
357,1849252498339457,139142919,False,2025-03-24 21:01:36,debit,150000000
205,6804850051590178,128824421,False,2025-04-17 11:01:36,savings,150000000
326,7816764928368034,260902066,True,2025-03-19 01:01:36,savings,150000000
443,5754868134371475,195289166,True,2025-04-29 20:01:36,debit,150000000
368,6338726821387535,161503513,True,2025-04-11 22:01:36,debit,150000000
324,5988561052201077,12863069,False,2025-04-12 06:01:36,credit,150000000
466,5851372472873384,63455534,False,2025-03-20 10:01:36,savings,150000000
82,1319658754771572,269594763,True,2025-03-23 13:01:36,credit,150000000
187,5482282117363686,268780562,True,2025-04-01 23:01:36,debit,150000000
278,6601238210954226,9699327,False,2025-04-01 01:01:36,debit,150000000
421,2726788010332366,30599071,False,2025-04-15 18:01:36,debit,150000000
397,3411884836856082,155311843,True,2025-04-21 02:01:36,credit,150000000
1,3489019672853373,152449753,True,2025-04-22 03:01:36,credit,150000000
95,1892515905920672,221361454,True,2025-04-03 01:01:36,savings,150000000
237,4265267428159190,244298857,True,2025-04-17 20:01:36,savings,150000000
456,3716752744097220,186276682,True,2025-03-29 23:01:36,credit,150000000
122,6836748874422202,176743569,True,2025-03-24 02:01:36,savings,150000000
148,8731535838718304,88658781,False,2025-04-06 12:01:36,debit,150000000
30,7046529798648803,148056467,False,2025-04-09 01:01:36,debit,150000000
145,3136512136361666,73880507,False,2025-03-29 03:01:36,savings,150000000
126,9586921498140420,208433879,True,2025-03-10 19:01:36,credit,150000000
305,1652455576025850,274447721,True,2025-03-07 20:01:36,credit,150000000
257,6265360696556390,202823349,True,2025-04-02 11:01:36,savings,150000000
385,3630078021765854,88014595,False,2025-04-29 14:01:36,debit,150000000
423,8145828637258073,133356097,False,2025-03-16 15:01:36,debit,150000000
442,2975099688768782,48799519,False,2025-03-30 06:01:36,credit,150000000
363,6528410152407633,43986598,False,2025-04-22 05:01:36,credit,150000000
459,8639876578843414,229024485,True,2025-04-13 17:01:36,credit,150000000
103,2026365085156738,38186435,False,2025-03-22 09:01:36,savings,150000000
301,5219537343446994,259549137,True,2025-04-26 10:01:36,credit,150000000
182,6407904932417006,229462647,True,2025-03-08 22:01:36,credit,150000000
423,1764391245929000,214420526,True,2025-04-16 21:01:36,savings,150000000
317,7066412748065615,218903568,True,2025-04-18 02:01:36,savings,150000000
132,2088952704101205,254213247,True,2025-03-13 13:01:36,savings,150000000
282,0413736392481544,54338527,False,2025-03-05 01:01:36,savings,150000000
213,2949616000195340,90907572,False,2025-05-03 00:01:36,savings,150000000
350,5964657180450814,109808454,False,2025-04-25 14:01:36,credit,150000000
341,7308686932052601,244563583,True,2025-03-24 10:01:36,debit,150000000
172,0178442305672850,6801802,False,2025-03-19 10:01:36,debit,150000000
165,2683552198673570,61308723,False,2025-03-20 08:01:36,savings,150000000
210,3198299431265830,227606341,True,2025-03-05 00:01:36,debit,150000000
458,8713967805743593,27410787,False,2025-04-04 18:01:36,credit,150000000
456,2633302094494230,85438064,False,2025-03-16 14:01:36,credit,150000000
431,6255137293371736,241392515,True,2025-04-17 02:01:36,credit,150000000
50,6746681514490211,178179400,True,2025-04-14 13:01:36,credit,150000000
86,0461128017498952,48737155,False,2025-04-01 06:01:36,debit,150000000
12,6118703320170025,180578790,True,2025-04-30 08:01:36,debit,150000000
9,9769046176979946,62113395,False,2025-03-25 23:01:36,debit,150000000
398,9754908449653180,151643337,True,2025-04-06 12:01:36,credit,150000000
436,9244841507816407,246786802,True,2025-04-09 11:01:36,savings,150000000
476,8890846076393927,14666032,False,2025-03-08 11:01:36,savings,150000000
395,5375976814822630,131502449,False,2025-03-28 03:01:36,credit,150000000
396,6232345929802276,274943633,True,2025-04-09 19:01:36,credit,150000000
446,9099350741237355,223021610,True,2025-04-27 14:01:36,savings,150000000
478,1994122870512866,22196916,False,2025-03-24 21:01:36,debit,150000000
462,3559338764469292,134151789,False,2025-03-29 15:01:36,savings,150000000
423,7139772054532083,295846211,True,2025-04-10 22:01:36,savings,150000000
436,7398869911321937,28016785,False,2025-03-08 01:01:36,credit,150000000
341,4402773393778853,18777217,False,2025-04-08 17:01:36,credit,150000000
258,8073243237618205,101102378,False,2025-04-04 16:01:36,debit,150000000
480,1950451656180094,154803657,True,2025-04-13 13:01:36,credit,150000000
35,1556016555331669,16950897,False,2025-04-10 05:01:36,debit,150000000
333,1425863214903819,49734228,False,2025-05-01 09:01:36,savings,150000000
37,9999221637940119,297478687,True,2025-03-19 20:01:36,debit,150000000
370,0370180920850840,40074191,False,2025-04-03 02:01:36,savings,150000000
41,1123104862053314,152797994,True,2025-04-08 23:01:36,credit,150000000
74,9315569377958180,135293182,False,2025-04-27 20:01:36,debit,150000000
328,0722919894715500,172739541,True,2025-03-13 10:01:36,debit,150000000
173,3208211555867208,169461184,True,2025-04-28 17:01:36,credit,150000000
164,6285549598213872,187517896,True,2025-04-11 09:01:36,savings,150000000
50,4664251773025391,210628970,True,2025-05-01 02:01:36,debit,150000000
85,7286647015674636,174630585,True,2025-03-23 07:01:36,savings,150000000
55,8929517810046243,80957467,False,2025-04-14 18:01:36,savings,150000000
204,5153816956837677,253850474,True,2025-04-15 16:01:36,debit,150000000
261,8851014835285490,57218433,False,2025-04-20 09:01:36,debit,150000000
294,1835958355937967,39349110,False,2025-03-29 20:01:36,debit,150000000
426,4856495402341813,45042113,False,2025-04-18 02:01:36,debit,150000000
477,4419165608597819,239459838,True,2025-05-02 14:01:36,savings,150000000
153,7090734762821464,241463273,True,2025-03-20 23:01:36,debit,150000000
30,4315760454255286,188958816,True,2025-04-08 19:01:36,savings,150000000
312,6592758882670443,224509361,True,2025-04-05 19:01:36,debit,150000000
461,0129019017540453,20556562,False,2025-03-20 14:01:36,credit,150000000
92,6368650146022337,191129087,True,2025-04-28 21:01:36,savings,150000000
236,4491839154424178,134136118,False,2025-03-14 14:01:36,debit,150000000
241,8400134281447815,197886039,True,2025-04-14 19:01:36,savings,150000000
121,2778076590485213,29198629,False,2025-04-29 13:01:36,credit,150000000
154,7573360612814706,55680772,False,2025-03-07 07:01:36,credit,150000000
20,7900211337251146,62538591,False,2025-04-04 06:01:36,savings,150000000
428,4333271251371931,155916654,True,2025-03-25 18:01:36,credit,150000000
242,7128766045438931,29408176,False,2025-03-10 08:01:36,savings,150000000
211,1285326288476811,154845850,True,2025-03-10 16:01:36,debit,150000000
213,0980010828164437,114156487,False,2025-03-17 08:01:36,savings,150000000
338,5521171969047808,291986676,True,2025-04-07 14:01:36,debit,150000000
236,0033626668324324,182276959,True,2025-04-14 02:01:36,debit,150000000
382,2419032967106444,162408363,True,2025-03-12 04:01:36,credit,150000000
67,6296268877652467,286427086,True,2025-03-21 20:01:36,savings,150000000
245,6917631802422566,173424371,True,2025-03-15 02:01:36,debit,150000000
265,9437648778333827,28537270,False,2025-03-31 09:01:36,savings,150000000
466,2631524428145712,221281095,True,2025-05-04 18:01:36,credit,150000000
78,8907652520709464,159377227,True,2025-04-30 16:01:36,savings,150000000
260,4835825242235514,137564186,False,2025-04-25 07:01:36,credit,150000000
118,6004957358400576,280492066,True,2025-04-03 02:01:36,credit,150000000
173,4368049220530110,42903658,False,2025-03-11 09:01:36,savings,150000000
16,5085182741195143,186564278,True,2025-03-08 02:01:36,credit,150000000
173,5876083842304855,215608642,True,2025-03-26 16:01:36,savings,150000000
197,6372872951002004,226891533,True,2025-03-17 11:01:36,credit,150000000
466,0745868790516310,86744730,False,2025-04-15 23:01:36,credit,150000000
200,7746545398040468,242560812,True,2025-03-21 07:01:36,debit,150000000
114,6527337449266340,31940271,False,2025-03-22 17:01:36,credit,150000000
226,1250610900978753,99010666,False,2025-04-26 01:01:36,credit,150000000
423,2715616558061587,221334788,True,2025-04-23 17:01:36,debit,150000000
258,7638153336477791,268346255,True,2025-03-31 11:01:36,credit,150000000
389,3819188915600824,236062549,True,2025-03-20 15:01:36,savings,150000000
33,2086258229749128,192973377,True,2025-05-01 00:01:36,savings,150000000
334,7923468433500936,256003079,True,2025-03-28 08:01:36,credit,150000000
377,5850955494887797,65353660,False,2025-04-13 11:01:36,credit,150000000
74,8169013885426244,203623064,True,2025-03-13 20:01:36,credit,150000000
341,4021342882648049,46576499,False,2025-05-02 20:01:36,savings,150000000
495,5007298980234996,281078542,True,2025-03-07 07:01:36,savings,150000000
83,4713942811729782,111924377,False,2025-04-09 13:01:36,savings,150000000
154,1274914246244340,53438358,False,2025-04-18 19:01:36,credit,150000000
152,8411607337345399,259807071,True,2025-04-18 22:01:36,credit,150000000
296,6213503905458983,110727032,False,2025-04-29 09:01:36,debit,150000000
64,3098732769513810,93324079,False,2025-04-08 09:01:36,credit,150000000
17,5434434972788922,20815522,False,2025-03-10 20:01:36,debit,150000000
470,9169710108782266,229173708,True,2025-04-25 13:01:36,debit,150000000
169,4866835801425503,37115628,False,2025-04-29 11:01:36,savings,150000000
348,6337560704245077,126044882,False,2025-03-29 07:01:36,credit,150000000
451,7576337916128843,108184821,False,2025-03-23 20:01:36,credit,150000000
460,3344305341176429,243241417,True,2025-03-27 01:01:36,debit,150000000
30,1144809349254619,113459909,False,2025-03-27 22:01:36,credit,150000000
310,1836554267404070,233482462,True,2025-04-20 01:01:36,credit,150000000
313,2976189615042048,10237881,False,2025-04-29 09:01:36,debit,150000000
486,9202247170585397,236625260,True,2025-04-10 16:01:36,savings,150000000
327,2799170721237074,180789417,True,2025-03-12 12:01:36,savings,150000000
214,9409782088159128,88727850,False,2025-03-11 10:01:36,credit,150000000
55,3322028328381242,209133979,True,2025-03-26 15:01:36,credit,150000000
70,6420746759777665,175883921,True,2025-03-20 03:01:36,debit,150000000
146,2729282114985851,283633610,True,2025-03-27 10:01:36,debit,150000000
266,1715107675717309,71687228,False,2025-03-09 16:01:36,debit,150000000
340,3940162401683998,230268799,True,2025-04-23 17:01:36,savings,150000000
191,7540064720155452,197051075,True,2025-03-09 14:01:36,debit,150000000
69,6108698723237913,156309302,True,2025-03-11 06:01:36,credit,150000000
267,0363872599165738,214717845,True,2025-04-18 08:01:36,savings,150000000
395,5838447225121767,127075057,False,2025-04-14 18:01:36,credit,150000000
227,6185895592045502,34367963,False,2025-03-18 06:01:36,credit,150000000
465,5154822195095793,12686181,False,2025-04-06 11:01:36,credit,150000000
191,8150386114044040,105754103,False,2025-03-15 13:01:36,debit,150000000
494,9312702818685579,174024548,True,2025-04-21 06:01:36,credit,150000000
456,8899664951441832,259336310,True,2025-03-25 19:01:36,credit,150000000
219,1129120907624226,271700496,True,2025-04-30 22:01:36,debit,150000000
481,1914047901611427,45916405,False,2025-04-09 18:01:36,debit,150000000
161,3740885064661341,160136167,True,2025-03-28 22:01:36,savings,150000000
43,1421372211966091,250445173,True,2025-05-04 18:01:36,credit,150000000
45,2322507933102105,152242380,True,2025-04-23 20:01:36,credit,150000000
150,9649076555950804,262294641,True,2025-05-03 17:01:36,credit,150000000
322,4179791330486819,244148050,True,2025-04-06 23:01:36,savings,150000000
231,5331492202959299,77001969,False,2025-04-24 12:01:36,credit,150000000
319,8928939203886600,13252509,False,2025-05-02 09:01:36,debit,150000000
369,2014544933310070,47114145,False,2025-03-15 12:01:36,credit,150000000
414,1316066073285045,267520420,True,2025-03-19 23:01:36,credit,150000000
301,5589078602408031,85525453,False,2025-04-19 02:01:36,debit,150000000
258,0799417275047139,21787569,False,2025-04-30 18:01:36,debit,150000000
489,1453276999095780,39697434,False,2025-03-29 15:01:36,credit,150000000
320,3555831450197350,276660370,True,2025-03-09 20:01:36,savings,150000000
242,0432660036853734,89868971,False,2025-04-06 17:01:36,savings,150000000
452,9974875287789782,299822206,True,2025-03-26 20:01:36,debit,150000000
152,7361325819133827,232158026,True,2025-04-27 11:01:36,debit,150000000
130,5016937872739983,161273728,True,2025-04-08 03:01:36,debit,150000000
380,5415348619078619,14072263,False,2025-03-31 18:01:36,debit,150000000
107,2005580242764740,272461410,True,2025-03-25 14:01:36,credit,150000000
299,3752753852058707,248147797,True,2025-03-25 00:01:36,debit,150000000
141,8648703727510483,73505946,False,2025-03-13 17:01:36,debit,150000000
410,3697309334600213,210459495,True,2025-04-19 01:01:36,credit,150000000
319,2399635972068313,286845348,True,2025-04-07 07:01:36,credit,150000000
183,0928881703818506,116794830,False,2025-04-08 06:01:36,savings,150000000
180,6148710248692195,23418429,False,2025-04-02 05:01:36,savings,150000000
160,0847877443155880,191222885,True,2025-03-05 04:01:36,debit,150000000
126,1981713584572048,235547950,True,2025-03-09 21:01:36,credit,150000000
286,0434584274320160,292815858,True,2025-03-26 15:01:36,credit,150000000
128,9736817900549978,69189816,False,2025-03-31 21:01:36,debit,150000000
484,2017874721673601,51048357,False,2025-04-29 16:01:36,savings,150000000
377,0738124093370208,261339742,True,2025-03-13 12:01:36,savings,150000000
5,9761406640356184,49822012,False,2025-03-26 00:01:36,credit,150000000
15,5087346174074541,16395500,False,2025-04-19 09:01:36,credit,150000000
148,0141840790034839,22687542,False,2025-03-21 12:01:36,debit,150000000
171,0266325501186407,109765419,False,2025-04-27 13:01:36,credit,150000000
58,4945594760552585,189777930,True,2025-05-02 22:01:36,savings,150000000
48,4915762788291226,161041053,True,2025-03-07 16:01:36,debit,150000000
316,6254001620260503,90588459,False,2025-03-05 12:01:36,debit,150000000
412,8889149378996022,209884794,True,2025-04-24 01:01:36,savings,150000000
473,0321262564736211,25231785,False,2025-04-11 22:01:36,credit,150000000
491,2641544957405519,184612621,True,2025-03-10 03:01:36,savings,150000000
11,9598749536300872,126813075,False,2025-03-10 23:01:36,credit,150000000
185,7249842545870615,298297237,True,2025-04-20 00:01:36,credit,150000000
178,7103102860801119,193741549,True,2025-04-20 18:01:36,debit,150000000
151,7087939350181119,290222067,True,2025-04-14 05:01:36,debit,150000000
427,6399234680018875,122796416,False,2025-04-02 00:01:36,savings,150000000
199,2774141080641399,122074986,False,2025-03-13 10:01:36,debit,150000000
320,1629190279767183,233309481,True,2025-04-15 11:01:36,savings,150000000
482,3992307230345570,252369082,True,2025-03-20 19:01:36,savings,150000000
424,6666339479402376,265677527,True,2025-03-25 08:01:36,debit,150000000
417,6384955627024500,26597182,False,2025-04-11 00:01:36,credit,150000000
131,7177521446873295,263811774,True,2025-05-02 11:01:36,savings,150000000
56,7331316845445356,62968968,False,2025-04-15 23:01:36,debit,150000000
390,2062534206162171,243071064,True,2025-03-28 01:01:36,debit,150000000
194,0853807586443265,72485228,False,2025-04-13 13:01:36,savings,150000000
479,4251347738937375,105301178,False,2025-03-09 15:01:36,credit,150000000
249,8524841948034025,203860884,True,2025-03-09 05:01:36,savings,150000000
452,1122014116762666,31679399,False,2025-04-26 22:01:36,savings,150000000
3,8754163909774143,103679252,False,2025-04-12 13:01:36,savings,150000000
95,8520296265891071,276771067,True,2025-03-05 16:01:36,credit,150000000
234,9445889716104685,241100512,True,2025-03-22 08:01:36,debit,150000000
410,3746136512005466,268077616,True,2025-04-10 16:01:36,savings,150000000
211,5129441174836543,215204874,True,2025-03-19 16:01:36,savings,150000000
76,7111229892938846,101655011,False,2025-03-11 04:01:36,debit,150000000
280,5801055048189357,231539543,True,2025-03-26 23:01:36,savings,150000000
349,0520070668940221,130159339,False,2025-04-11 21:01:36,savings,150000000
449,6505293811993965,16583653,False,2025-03-07 19:01:36,credit,150000000
367,3835651265008210,187968392,True,2025-04-05 18:01:36,credit,150000000
52,2787050047772222,172820886,True,2025-03-18 10:01:36,debit,150000000
437,0819869767452766,190463205,True,2025-04-04 19:01:36,credit,150000000
415,1799965871256845,73333783,False,2025-03-08 22:01:36,debit,150000000
111,3013081223094879,76013370,False,2025-03-10 17:01:36,debit,150000000
185,0880894461732129,16737897,False,2025-03-09 23:01:36,savings,150000000
1,4534418551812756,162096126,True,2025-03-16 21:01:36,savings,150000000
437,9674496233359085,277505179,True,2025-04-14 09:01:36,credit,150000000
195,1182168364460541,33790429,False,2025-03-27 23:01:36,credit,150000000
424,0084475294717117,134667567,False,2025-03-12 01:01:36,savings,150000000
237,0568830621051850,31160286,False,2025-03-25 12:01:36,credit,150000000
423,3675150640345557,285757012,True,2025-04-16 02:01:36,savings,150000000
148,4588290997069577,64764337,False,2025-04-16 12:01:36,credit,150000000
34,3177599790477498,133208884,False,2025-03-20 22:01:36,credit,150000000
145,2626417335860137,229716523,True,2025-04-10 22:01:36,credit,150000000
175,1110624157225072,363129,False,2025-03-29 06:01:36,savings,150000000
352,4119340128356135,74608805,False,2025-03-17 10:01:36,debit,150000000
94,0653343387091320,262645765,True,2025-04-01 01:01:36,savings,150000000
252,1610404145091964,232886533,True,2025-03-16 00:01:36,credit,150000000
380,4177710463708842,145008112,False,2025-04-11 18:01:36,savings,150000000
39,9842111109756892,31861692,False,2025-03-24 17:01:36,savings,150000000
331,1881976441168293,279676231,True,2025-03-12 06:01:36,debit,150000000
257,5313119501278308,267818164,True,2025-03-23 20:01:36,debit,150000000
256,9701587445835280,85616001,False,2025-03-05 20:01:36,debit,150000000
168,7220792579718630,184430874,True,2025-03-15 23:01:36,savings,150000000
436,3511926191647598,170048033,True,2025-03-25 13:01:36,savings,150000000
111,0870835042446012,62565862,False,2025-04-08 23:01:36,savings,150000000
262,9099084405805290,299087940,True,2025-04-02 05:01:36,savings,150000000
314,4720037393823741,22601439,False,2025-04-21 14:01:36,debit,150000000
174,5949027097731573,26125831,False,2025-03-11 00:01:36,debit,150000000
269,8838748885100232,227303082,True,2025-04-20 21:01:36,savings,150000000
491,0206614861625769,5107156,False,2025-03-18 07:01:36,savings,150000000
49,3311683038515940,72889127,False,2025-04-17 12:01:36,savings,150000000
456,6702137947779539,31999950,False,2025-03-17 00:01:36,savings,150000000
17,3017479211476863,144201056,False,2025-04-11 15:01:36,savings,150000000
130,5484941691882122,215035042,True,2025-03-26 18:01:36,debit,150000000
417,0811429266315001,98988136,False,2025-03-17 07:01:36,savings,150000000
432,0865025281690418,16169467,False,2025-04-23 23:01:36,debit,150000000
97,3149113731025574,41190138,False,2025-03-21 04:01:36,savings,150000000
407,3084553610117325,204757658,True,2025-04-03 08:01:36,credit,150000000
138,9158879555404691,252314579,True,2025-04-10 11:01:36,debit,150000000
230,4392304725181086,290997165,True,2025-04-21 14:01:36,debit,150000000
214,2491290576637348,69356715,False,2025-03-22 01:01:36,credit,150000000
23,3525972736044162,118443101,False,2025-03-24 16:01:36,credit,150000000
259,8658785400079380,119194381,False,2025-04-02 18:01:36,credit,150000000
498,7366571593043010,129727426,False,2025-03-21 13:01:36,debit,150000000
33,4061185504930478,103646876,False,2025-05-01 13:01:36,credit,150000000
218,1629872153428729,267291057,True,2025-04-10 00:01:36,debit,150000000
419,0207454328787935,102278078,False,2025-04-13 08:01:36,debit,150000000
88,4917693058643887,56606343,False,2025-03-07 03:01:36,savings,150000000
368,6074147171740402,40167068,False,2025-05-01 22:01:36,debit,150000000
278,2883307213158639,250118706,True,2025-03-28 03:01:36,savings,150000000
433,2711446102539742,159250764,True,2025-05-02 16:01:36,credit,150000000
398,7469987754899854,254976847,True,2025-03-11 07:01:36,savings,150000000
497,0566885574172448,268825853,True,2025-04-23 15:01:36,credit,150000000
290,5352008946538303,183128744,True,2025-03-06 16:01:36,debit,150000000
105,1038929417354899,10967476,False,2025-04-21 08:01:36,credit,150000000
18,8056478221144668,255725938,True,2025-05-03 17:01:36,savings,150000000
201,7572187984304967,275391102,True,2025-04-14 01:01:36,credit,150000000
260,9119523173470560,146607339,False,2025-04-20 11:01:36,credit,150000000
122,6121370985965976,297598606,True,2025-04-08 09:01:36,debit,150000000
195,3342207703152473,66881272,False,2025-04-13 22:01:36,savings,150000000
40,2313695977457738,32360209,False,2025-03-09 01:01:36,credit,150000000
287,7776937097821064,211673000,True,2025-03-09 21:01:36,debit,150000000
344,7254682374597130,69781074,False,2025-04-05 18:01:36,debit,150000000
148,5166977064723546,130983424,False,2025-04-19 06:01:36,savings,150000000
139,8852560932440030,3715745,False,2025-04-19 18:01:36,savings,150000000
459,4836347599658786,169903853,True,2025-05-01 04:01:36,credit,150000000
468,7807912563063294,34911785,False,2025-03-05 08:01:36,credit,150000000
448,5347556881627456,173727375,True,2025-04-13 11:01:36,savings,150000000
471,8317872991973229,262393002,True,2025-03-24 13:01:36,savings,150000000
34,2627332275227242,81500657,False,2025-04-08 12:01:36,debit,150000000
437,8350744180985400,166450990,True,2025-04-09 23:01:36,debit,150000000
383,4364984859581946,116349347,False,2025-04-21 11:01:36,savings,150000000
134,6746067252680123,61268480,False,2025-04-23 22:01:36,debit,150000000
403,6476083469721017,292287617,True,2025-03-26 03:01:36,debit,150000000
162,2842138606865074,51656274,False,2025-03-07 21:01:36,credit,150000000
403,0737140654085816,157162116,True,2025-03-11 11:01:36,savings,150000000
358,5626879631746087,161676719,True,2025-03-12 03:01:36,savings,150000000
156,0186800228847479,138533285,False,2025-04-09 17:01:36,savings,150000000
338,8446453776195886,106170765,False,2025-04-04 03:01:36,debit,150000000
412,0024839897788380,281434882,True,2025-05-01 22:01:36,credit,150000000
59,5519537504794508,153686309,True,2025-03-28 01:01:36,credit,150000000
141,7412382765869599,262229421,True,2025-04-04 11:01:36,credit,150000000
427,3869013986053025,246310034,True,2025-04-09 16:01:36,debit,150000000
103,3127436465470071,180790544,True,2025-03-05 23:01:36,savings,150000000
395,4288363175193623,31485106,False,2025-04-06 10:01:36,credit,150000000
432,3210801102797913,269212321,True,2025-04-15 12:01:36,savings,150000000
399,5633754913968051,75401933,False,2025-04-30 00:01:36,savings,150000000
11,3330732357716531,132848141,False,2025-03-08 16:01:36,savings,150000000
486,3723548085605697,178871457,True,2025-03-05 06:01:36,savings,150000000
60,0310501560155420,180904815,True,2025-03-11 02:01:36,debit,150000000
41,3067172304365972,106958624,False,2025-05-01 16:01:36,credit,150000000
65,9083184960683952,206249951,True,2025-03-30 10:01:36,credit,150000000
189,7868850241537874,193200398,True,2025-04-10 14:01:36,credit,150000000
286,5971160178949001,162799670,True,2025-04-07 09:01:36,credit,150000000
466,4519222702148411,107177458,False,2025-03-12 11:01:36,credit,150000000
385,2682854162699753,18575776,False,2025-04-16 23:01:36,credit,150000000
16,4203212149462780,160223692,True,2025-03-25 12:01:36,debit,150000000
348,6326835876501834,146564568,False,2025-04-10 20:01:36,savings,150000000
89,2219800068610353,186960777,True,2025-04-16 02:01:36,debit,150000000
42,3585894440836675,284330726,True,2025-03-13 03:01:36,credit,150000000
420,3084940623735838,296857977,True,2025-04-20 16:01:36,credit,150000000
118,4463822738298548,185316996,True,2025-03-23 08:01:36,credit,150000000
117,1398300786572023,270718954,True,2025-03-23 03:01:36,credit,150000000
335,5157835960267769,270500786,True,2025-03-23 07:01:36,debit,150000000
336,2216194927422141,49121926,False,2025-03-24 11:01:36,credit,150000000
385,1619319883346719,185947360,True,2025-03-28 17:01:36,debit,150000000
112,0157042731481125,242622898,True,2025-04-11 03:01:36,debit,150000000
243,6312280190843037,105835392,False,2025-03-05 01:01:36,savings,150000000
203,2990913967418286,274204223,True,2025-04-13 19:01:36,savings,150000000
257,2352838914216760,7732409,False,2025-04-04 04:01:36,credit,150000000
107,7490167415237544,221604718,True,2025-04-27 13:01:36,debit,150000000
410,1857314509840814,196374282,True,2025-03-10 02:01:36,credit,150000000
321,6685555862290293,195259044,True,2025-04-10 22:01:36,debit,150000000
160,2946076450470609,291368672,True,2025-04-28 17:01:36,credit,150000000
240,9397340073301770,170591097,True,2025-03-12 08:01:36,savings,150000000
19,2131215288815187,285743018,True,2025-03-23 16:01:36,debit,150000000
237,1731925279124663,80667380,False,2025-03-14 02:01:36,credit,150000000
186,2665759533415602,80981422,False,2025-03-16 19:01:36,savings,150000000
206,2295842800364516,234811390,True,2025-04-16 05:01:36,debit,150000000
345,5619657547211618,94751290,False,2025-03-16 03:01:36,debit,150000000
396,3121289467329272,126075600,False,2025-03-11 09:01:36,savings,150000000
82,7798785913620073,249770841,True,2025-04-04 06:01:36,debit,150000000
161,8060906662442666,124936239,False,2025-04-16 19:01:36,credit,150000000
263,6820040953325506,287969680,True,2025-04-06 19:01:36,debit,150000000
343,7070235886579407,247717297,True,2025-04-16 21:01:36,debit,150000000
279,0250344202236747,203092473,True,2025-03-18 03:01:36,credit,150000000
435,5846521411986373,86207393,False,2025-03-23 09:01:36,credit,150000000
42,9552377259100378,146255151,False,2025-04-01 20:01:36,debit,150000000
347,5111021654436103,162591149,True,2025-04-14 19:01:36,debit,150000000
354,2340063863921382,128199689,False,2025-03-18 02:01:36,credit,150000000
135,6841908486174717,202545674,True,2025-05-02 21:01:36,savings,150000000
313,0436130921767249,230320835,True,2025-03-08 08:01:36,debit,150000000
150,0287970089530450,93195593,False,2025-04-25 13:01:36,credit,150000000
267,2054135889414372,243971721,True,2025-04-26 21:01:36,debit,150000000
